id,eps,oliva_greedy,oliva_greedy_time,oliva_greedy_visit,oliva_greedy_status,oliva_greedy_lb,oliva_balance,oliva_balance_time,oliva_balance_visit,oliva_balance_status,oliva_balance_lb,neuralsat,neuralsat_time,neuralsat_status,bab_baseline,bab_baseline_time,bab_baseline_visit,bab_baseline_status,abcrown,abcrown_status,abcrown_time
45,0.0431372549019607,DFS:,1005.510880947113,107,Status.UNKNOWN,-6.261859893798828,Balance,865.594324467979,249,Status.UNKNOWN,-6.261859893798828,neuralsat,1000.1509873867036,Status.UNKNOWN,BaB-Baseline:,1007.0697927474976,168,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.184
50,0.0274509803921568,DFS:,29.119743585586548,15,Status.VERIFIED,-0.2285318970680236,Balance,26.40192713300339,197,Status.VERIFIED,-0.2285318970680236,neuralsat,7.576303005218506,Status.VERIFIED,BaB-Baseline:,265.1078333854676,205,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1723
50,0.0313725490196078,DFS:,44.13971924781799,13,Status.VERIFIED,-0.7782116532325745,Balance,40.73071485707553,637,Status.VERIFIED,-0.7782116532325745,neuralsat,5.633528709411621,Status.VERIFIED,BaB-Baseline:,1001.7088351249696,443,Status.UNKNOWN,abcrown:,Status.VERIFIED,16.6139
50,0.0352941176470588,DFS:,90.33062386512756,15,Status.VERIFIED,-1.4703876972198486,Balance,84.77917021356254,375,Status.VERIFIED,-1.4703876972198486,neuralsat,10.23767590522766,Status.VERIFIED,BaB-Baseline:,1002.7422370910645,250,Status.UNKNOWN,abcrown:,Status.VERIFIED,26.7764
51,0.0117647058823529,DFS:,32.33998680114746,15,Status.VERIFIED,-0.1326189190149307,Balance,35.48874527183044,63,Status.VERIFIED,-0.1326189190149307,neuralsat,2.776595115661621,Status.VERIFIED,BaB-Baseline:,89.46106815338135,63,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1726
51,0.0156862745098039,DFS:,110.584321975708,29,Status.VERIFIED,-0.8538663983345032,Balance,108.3581425746148,533,Status.VERIFIED,-0.8538663983345032,neuralsat,123.97942018508913,Status.VERIFIED,BaB-Baseline:,1002.082228899002,350,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2868
54,0.0274509803921568,DFS:,58.39581513404846,29,Status.VERIFIED,-0.5848298668861389,Balance,57.82746051541983,1025,Status.VERIFIED,-0.5848298668861389,neuralsat,3.033168315887451,Status.VERIFIED,BaB-Baseline:,1002.82403922081,752,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.183
54,0.0313725490196078,DFS:,81.342857837677,29,Status.VERIFIED,-1.73594331741333,Balance,85.07341911805065,765,Status.VERIFIED,-1.73594331741333,neuralsat,2.358498334884644,Status.VERIFIED,BaB-Baseline:,1002.2321588993073,532,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1868
54,0.0352941176470588,DFS:,505.9862892627716,165,Status.VERIFIED,-3.225090503692627,Balance,505.123234793041,675,Status.VERIFIED,-3.225090503692627,neuralsat,2.8130433559417725,Status.VERIFIED,BaB-Baseline:,1002.6456956863404,455,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.3072
54,0.0392156862745098,DFS:,459.4202954769135,89,Status.VERIFIED,-4.847123146057129,Balance,420.2219026711983,431,Status.VERIFIED,-4.847123146057129,neuralsat,2.92238187789917,Status.VERIFIED,BaB-Baseline:,1002.3904495239258,288,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.7581
54,0.0431372549019607,DFS:,209.4395890235901,33,Status.VERIFIED,-6.599106788635254,Balance,205.6512738964545,341,Status.VERIFIED,-6.599106788635254,neuralsat,8.29395866394043,Status.VERIFIED,BaB-Baseline:,1002.038845539093,224,Status.UNKNOWN,abcrown:,Status.VERIFIED,16.226
54,0.0470588235294117,DFS:,263.97527956962585,29,Status.VERIFIED,-8.506646156311035,Balance,241.9120547402932,241,Status.VERIFIED,-8.506646156311035,neuralsat,11.458614826202393,Status.VERIFIED,BaB-Baseline:,1004.6844696998596,154,Status.UNKNOWN,abcrown:,Status.VERIFIED,28.2436
55,0.0156862745098039,DFS:,16.744965076446533,13,Status.VERIFIED,-0.2051223665475845,Balance,16.023876693461446,765,Status.VERIFIED,-0.2051223665475845,neuralsat,2.5999252796173096,Status.VERIFIED,BaB-Baseline:,1002.0545034408568,1246,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1784
56,0.0196078431372549,DFS:,9.90884494781494,7,Status.VERIFIED,-0.1446801722049713,Balance,8.759011275273902,183,Status.VERIFIED,-0.1446801722049713,neuralsat,1000.3328676223756,Status.UNKNOWN,BaB-Baseline:,156.64954113960266,185,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1489
60,0.0235294117647058,DFS:,10.808223247528076,15,Status.VERIFIED,-0.2541221678256988,Balance,10.624924746792033,15,Status.VERIFIED,-0.2541221678256988,neuralsat,1000.0804319381714,Status.UNKNOWN,BaB-Baseline:,15.587926626205444,15,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1819
60,0.0274509803921568,DFS:,1048.716180562973,17,Status.UNKNOWN,-1.048097014427185,Balance,51.87298061960488,759,Status.VERIFIED,-1.048097014427185,neuralsat,1000.2836015224456,Status.UNKNOWN,BaB-Baseline:,1003.29163479805,510,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2638
60,0.0313725490196078,DFS:,155.4934003353119,33,Status.VERIFIED,-2.027671813964844,Balance,124.62040112719286,461,Status.VERIFIED,-2.027671813964844,neuralsat,1000.2971954345704,Status.UNKNOWN,BaB-Baseline:,1002.2968125343324,297,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2693
60,0.0352941176470588,DFS:,304.78228878974915,43,Status.VERIFIED,-3.645208835601807,Balance,320.39274416719195,309,Status.VERIFIED,-3.645208835601807,neuralsat,1000.2967088222504,Status.UNKNOWN,BaB-Baseline:,1002.8510556221008,205,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1662
62,0.0039215686274509,DFS:,2.237021207809448,3,Status.VERIFIED,0.0029273047111928,Balance,2.143393417941392,3,Status.VERIFIED,0.0029273047111928,neuralsat,8.472636699676514,Status.VERIFIED,BaB-Baseline:,3.735246419906616,3,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1691
64,0.0117647058823529,DFS:,13.235810041427612,5,Status.VERIFIED,-0.1276798546314239,Balance,11.743566972566242,113,Status.VERIFIED,-0.1276798546314239,neuralsat,592.0410509109497,Status.ADV_EXAMPLE,BaB-Baseline:,168.37344217300415,113,Status.VERIFIED,abcrown:,Status.UNKNOWN,52.9963
66,0.0117647058823529,DFS:,9.523754119873049,7,Status.VERIFIED,-0.0807133466005325,Balance,10.045473859756507,21,Status.VERIFIED,-0.0807133466005325,neuralsat,7.06416654586792,Status.VERIFIED,BaB-Baseline:,18.24643325805664,21,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1771
70,0.0117647058823529,DFS:,17.600109100341797,13,Status.VERIFIED,-0.0523029714822769,Balance,15.290268175184162,41,Status.VERIFIED,-0.0523029714822769,neuralsat,2.936112403869629,Status.VERIFIED,BaB-Baseline:,36.14069294929504,41,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1718
71,0.0196078431372549,DFS:,59.0315375328064,17,Status.VERIFIED,-0.2608925104141235,Balance,53.89489508251783,251,Status.VERIFIED,-0.2608925104141235,neuralsat,14.961440086364746,Status.VERIFIED,BaB-Baseline:,618.7847175598145,271,Status.VERIFIED,abcrown:,Status.VERIFIED,258.4931
71,0.0235294117647058,DFS:,142.73396182060242,29,Status.VERIFIED,-0.9442526698112488,Balance,138.02931305888592,429,Status.VERIFIED,-0.9442526698112488,neuralsat,1000.294853925705,Status.UNKNOWN,BaB-Baseline:,1003.657770872116,281,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1807
71,0.0274509803921568,DFS:,174.8588001728058,29,Status.VERIFIED,-1.9080133438110352,Balance,167.8391027126169,349,Status.VERIFIED,-1.9080133438110352,neuralsat,1000.1288120746613,Status.UNKNOWN,BaB-Baseline:,1002.2060148715972,233,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1745
71,0.0313725490196078,DFS:,411.0321249961853,51,Status.VERIFIED,-3.3762571811676025,Balance,392.2264978632426,279,Status.VERIFIED,-3.3762571811676025,neuralsat,1000.3036980628968,Status.UNKNOWN,BaB-Baseline:,1006.4506425857544,192,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2689
72,0.0196078431372549,DFS:,4.256648063659668,5,Status.VERIFIED,-0.0944177880883216,Balance,4.100289408646826,5,Status.VERIFIED,-0.0944177880883216,neuralsat,1000.2417120933532,Status.UNKNOWN,BaB-Baseline:,6.164365291595459,5,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1887
72,0.0235294117647058,DFS:,33.95950531959534,17,Status.VERIFIED,-0.9801617860794068,Balance,29.77960079268321,827,Status.VERIFIED,-0.9801617860794068,neuralsat,1000.2831106185912,Status.UNKNOWN,BaB-Baseline:,1002.5706126689912,731,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1601
72,0.0274509803921568,DFS:,132.90805339813232,23,Status.VERIFIED,-2.082716703414917,Balance,132.94956238406226,381,Status.VERIFIED,-2.082716703414917,neuralsat,1000.1561620235444,Status.UNKNOWN,BaB-Baseline:,1005.405413389206,246,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2375
72,0.0313725490196078,DFS:,266.6633553504944,37,Status.VERIFIED,-3.6093249320983887,Balance,255.7270634108065,305,Status.VERIFIED,-3.6093249320983887,neuralsat,1000.1313350200652,Status.UNKNOWN,BaB-Baseline:,1005.3661875724792,205,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2796
72,0.0352941176470588,DFS:,266.4179275035858,33,Status.VERIFIED,-5.66952657699585,Balance,213.59034654901228,267,Status.VERIFIED,-5.66952657699585,neuralsat,1000.152859210968,Status.UNKNOWN,BaB-Baseline:,1003.7150030136108,180,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2015
73,0.0235294117647058,DFS:,3.2025721073150635,3,Status.VERIFIED,0.0147704593837261,Balance,3.069675399483477,3,Status.VERIFIED,0.0147704593837261,neuralsat,1000.1526036262512,Status.UNKNOWN,BaB-Baseline:,4.622609376907349,3,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.3158
73,0.0274509803921568,DFS:,73.72688555717468,21,Status.VERIFIED,-0.772935688495636,Balance,76.94258684040709,597,Status.VERIFIED,-0.772935688495636,neuralsat,1000.2582597732544,Status.UNKNOWN,BaB-Baseline:,1002.96808552742,416,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1936
73,0.0313725490196078,DFS:,266.11535930633545,35,Status.VERIFIED,-2.475757360458374,Balance,230.7246580830416,275,Status.VERIFIED,-2.475757360458374,neuralsat,1000.335738658905,Status.UNKNOWN,BaB-Baseline:,1007.11155128479,185,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1737
73,0.0352941176470588,DFS:,366.657683134079,43,Status.VERIFIED,-4.664992332458496,Balance,378.9700339076119,245,Status.VERIFIED,-4.664992332458496,neuralsat,1000.3020875453948,Status.UNKNOWN,BaB-Baseline:,1004.3571836948396,166,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2195
73,0.0392156862745098,DFS:,1007.4698367118835,215,Status.UNKNOWN,-7.089103698730469,Balance,737.468056709832,205,Status.UNKNOWN,-7.089103698730469,neuralsat,1000.239723920822,Status.UNKNOWN,BaB-Baseline:,1005.873387813568,136,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2242
73,0.0431372549019607,DFS:,1006.304834127426,179,Status.UNKNOWN,-9.847272872924805,Balance,885.3678297453637,171,Status.UNKNOWN,-9.847272872924805,neuralsat,1000.2642912864684,Status.UNKNOWN,BaB-Baseline:,1012.086945295334,116,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1829
73,0.0470588235294117,DFS:,1001.3203811645508,149,Status.UNKNOWN,-13.169285774230955,Balance,988.5688667197478,147,Status.UNKNOWN,-13.169285774230955,neuralsat,1000.2353272438048,Status.UNKNOWN,BaB-Baseline:,1009.3076870441436,97,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2733
73,0.0509803921568627,DFS:,1016.349311351776,127,Status.UNKNOWN,-16.387561798095703,Balance,825.9047807641043,125,Status.UNKNOWN,-16.387561798095703,neuralsat,1000.3464727401732,Status.UNKNOWN,BaB-Baseline:,1013.7603015899658,83,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2733
73,0.0549019607843137,DFS:,1010.6203389167786,101,Status.UNKNOWN,-19.654415130615234,Balance,977.1960209335916,101,Status.UNKNOWN,-19.654415130615234,neuralsat,1000.2440555095671,Status.UNKNOWN,BaB-Baseline:,1016.7474477291108,68,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1607
73,0.0588235294117647,DFS:,1010.274626493454,87,Status.UNKNOWN,-22.967687606811523,Balance,972.4642898625834,89,Status.UNKNOWN,-22.967687606811523,neuralsat,1000.1423316001892,Status.UNKNOWN,BaB-Baseline:,1016.0650839805604,58,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2383
73,0.0627450980392156,DFS:,1011.819321155548,79,Status.UNKNOWN,-26.37556266784668,Balance,968.3971266785202,79,Status.UNKNOWN,-26.37556266784668,neuralsat,1000.150691986084,Status.UNKNOWN,BaB-Baseline:,1010.7268345355988,52,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2801
76,0.0196078431372549,DFS:,8.374724388122559,11,Status.VERIFIED,-0.2080458104610443,Balance,8.020044053214345,11,Status.VERIFIED,-0.2080458104610443,neuralsat,4.399960994720459,Status.VERIFIED,BaB-Baseline:,11.280492782592772,11,Status.VERIFIED,abcrown:,Status.VERIFIED,0.187
76,0.0235294117647058,DFS:,112.9137532711029,55,Status.VERIFIED,-0.9025434255599976,Balance,108.98447860046552,891,Status.VERIFIED,-0.9025434255599976,neuralsat,5.390280485153198,Status.VERIFIED,BaB-Baseline:,1002.6561343669892,663,Status.UNKNOWN,abcrown:,Status.VERIFIED,13.5111
76,0.0274509803921568,DFS:,164.13308668136597,27,Status.VERIFIED,-2.1815993785858154,Balance,142.70598826200202,359,Status.VERIFIED,-2.1815993785858154,neuralsat,8.991372346878052,Status.VERIFIED,BaB-Baseline:,1001.8887133598328,234,Status.UNKNOWN,abcrown:,Status.VERIFIED,21.5028
77,0.0078431372549019,DFS:,7.572606801986694,11,Status.VERIFIED,-0.0085869673639535,Balance,7.3307555832917295,11,Status.VERIFIED,-0.0085869673639535,neuralsat,1000.2386360168456,Status.UNKNOWN,BaB-Baseline:,9.932974576950071,11,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2428
78,0.0156862745098039,DFS:,27.00338315963745,15,Status.VERIFIED,-0.1553488373756408,Balance,24.2522123310794,1071,Status.VERIFIED,-0.1553488373756408,neuralsat,15.336703062057495,Status.VERIFIED,BaB-Baseline:,1003.2386636734008,834,Status.UNKNOWN,abcrown:,Status.VERIFIED,51.3226
79,0.0196078431372549,DFS:,32.605520725250244,17,Status.VERIFIED,-0.1524242013692855,Balance,32.82451762179624,653,Status.VERIFIED,-0.1524242013692855,neuralsat,1000.2843160629272,Status.UNKNOWN,BaB-Baseline:,1002.3610880374908,747,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1838
79,0.0235294117647058,DFS:,1009.3541102409362,107,Status.UNKNOWN,-0.694134533405304,Balance,238.6350123755544,995,Status.VERIFIED,-0.694134533405304,neuralsat,1000.1509835720062,Status.UNKNOWN,BaB-Baseline:,1002.226504087448,681,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1984
79,0.0274509803921568,DFS:,1001.9740598201752,147,Status.UNKNOWN,-1.3486682176589966,Balance,300.6740106175289,945,Status.VERIFIED,-1.3486682176589966,neuralsat,1000.1519596576692,Status.UNKNOWN,BaB-Baseline:,1003.161546945572,659,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2326
80,0.0156862745098039,DFS:,24.97297215461731,19,Status.VERIFIED,-0.3623549938201904,Balance,23.57777018678305,79,Status.VERIFIED,-0.3623549938201904,neuralsat,6.829622983932495,Status.VERIFIED,BaB-Baseline:,69.24795341491699,79,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1791
80,0.0196078431372549,DFS:,61.531662702560425,33,Status.VERIFIED,-1.005444884300232,Balance,52.76276963977151,1097,Status.VERIFIED,-1.005444884300232,neuralsat,2.6843032836914062,Status.VERIFIED,BaB-Baseline:,1002.5621247291564,804,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1812
81,0.0274509803921568,DFS:,12.77318525314331,9,Status.VERIFIED,-0.1389224529266357,Balance,11.395029933602958,91,Status.VERIFIED,-0.1389224529266357,neuralsat,2.682340145111084,Status.VERIFIED,BaB-Baseline:,81.077068567276,91,Status.VERIFIED,abcrown:,Status.VERIFIED,0.3091
81,0.0313725490196078,DFS:,25.68667221069336,13,Status.VERIFIED,-0.4597892463207245,Balance,22.03555308201619,1021,Status.VERIFIED,-0.4597892463207245,neuralsat,2.80625057220459,Status.VERIFIED,BaB-Baseline:,1001.8664331436156,714,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1896
81,0.0352941176470588,DFS:,43.686347007751465,11,Status.VERIFIED,-0.8879802823066711,Balance,35.80754506261465,557,Status.VERIFIED,-0.8879802823066711,neuralsat,2.7198379039764404,Status.VERIFIED,BaB-Baseline:,1002.6878895759584,392,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1926
82,0.0274509803921568,DFS:,2.6133384704589844,3,Status.VERIFIED,0.1224247887730598,Balance,2.5678737304956707,3,Status.VERIFIED,0.1224247887730598,neuralsat,7.444446802139282,Status.VERIFIED,BaB-Baseline:,4.308111667633057,3,Status.VERIFIED,abcrown:,Status.VERIFIED,16.0492
82,0.0313725490196078,DFS:,35.71680688858032,17,Status.VERIFIED,-0.9642476439476012,Balance,34.46608545758238,209,Status.VERIFIED,-0.9642476439476012,neuralsat,15.16370153427124,Status.VERIFIED,BaB-Baseline:,317.0281791687012,223,Status.VERIFIED,abcrown:,Status.VERIFIED,57.5573
82,0.0352941176470588,DFS:,112.57465505599976,23,Status.VERIFIED,-2.267664909362793,Balance,104.22718416433456,427,Status.VERIFIED,-2.267664909362793,neuralsat,1000.2367973327636,Status.UNKNOWN,BaB-Baseline:,1003.3386805057526,280,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.3025
82,0.0392156862745098,DFS:,112.31278347969057,17,Status.VERIFIED,-3.744133234024048,Balance,96.08228392063435,337,Status.VERIFIED,-3.744133234024048,neuralsat,1000.1485259532928,Status.UNKNOWN,BaB-Baseline:,1006.7287411689758,225,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2146
82,0.0431372549019607,DFS:,367.9776952266693,43,Status.VERIFIED,-5.995694160461426,Balance,377.8197486734133,243,Status.VERIFIED,-5.995694160461426,neuralsat,1000.2459244728088,Status.UNKNOWN,BaB-Baseline:,1003.001568555832,161,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2271
82,0.0470588235294117,DFS:,495.2570130825043,49,Status.VERIFIED,-8.142075538635254,Balance,468.02824597272246,209,Status.VERIFIED,-8.142075538635254,neuralsat,1000.2660133838654,Status.UNKNOWN,BaB-Baseline:,1006.7854948043824,140,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2937
82,0.0509803921568627,DFS:,936.5574748516084,79,Status.VERIFIED,-10.42253303527832,Balance,582.382546809621,183,Status.VERIFIED,-10.42253303527832,neuralsat,1000.1375253200532,Status.UNKNOWN,BaB-Baseline:,1006.139617919922,119,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.3161
82,0.0549019607843137,DFS:,658.0377066135406,49,Status.VERIFIED,-13.217292785644531,Balance,591.6564669158917,167,Status.VERIFIED,-13.217292785644531,neuralsat,1000.2255787849426,Status.UNKNOWN,BaB-Baseline:,1002.0761284828186,106,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2948
82,0.0588235294117647,DFS:,622.7032904624939,41,Status.VERIFIED,-16.306289672851562,Balance,655.080880983699,147,Status.VERIFIED,-16.306289672851562,neuralsat,1000.1642487049104,Status.UNKNOWN,BaB-Baseline:,1012.0132172107697,91,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2199
82,0.0627450980392156,DFS:,738.7588396072388,43,Status.VERIFIED,-19.455108642578125,Balance,712.4791684300201,133,Status.VERIFIED,-19.455108642578125,neuralsat,1000.0813879966736,Status.UNKNOWN,BaB-Baseline:,1007.9176263809204,84,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1681
84,0.0274509803921568,DFS:,34.05281639099121,11,Status.VERIFIED,-0.2609438598155975,Balance,29.116975937348805,749,Status.VERIFIED,-0.2609438598155975,neuralsat,1000.2307178974152,Status.UNKNOWN,BaB-Baseline:,1002.4200682640076,480,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.248
84,0.0313725490196078,DFS:,926.9879002571106,151,Status.UNKNOWN,-0.8992294073104858,Balance,529.2415847655469,389,Status.VERIFIED,-0.8992294073104858,neuralsat,1000.2674825191498,Status.UNKNOWN,BaB-Baseline:,1004.4350616931916,249,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1393
84,0.0352941176470588,DFS:,1005.64219069480896,31,Status.UNKNOWN,-1.813076138496399,Balance,256.3711809697204,265,Status.VERIFIED,-1.813076138496399,neuralsat,1000.1760606765748,Status.UNKNOWN,BaB-Baseline:,1005.0649650096892,168,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2377
84,0.0392156862745098,DFS:,253.7638702392578,23,Status.VERIFIED,-3.8481173515319824,Balance,244.57357707236704,217,Status.VERIFIED,-3.8481173515319824,neuralsat,1000.0692677497864,Status.UNKNOWN,BaB-Baseline:,1008.4681968688964,130,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2515
84,0.0431372549019607,DFS:,740.9072089195251,57,Status.VERIFIED,-6.14735746383667,Balance,602.0697859444797,189,Status.VERIFIED,-6.14735746383667,neuralsat,1000.2489159107208,Status.UNKNOWN,BaB-Baseline:,1005.5243771076202,118,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.3171
88,0.0078431372549019,DFS:,27.53825426101685,17,Status.VERIFIED,-0.1379105746746063,Balance,22.586541153199327,1311,Status.VERIFIED,-0.1379105746746063,neuralsat,3.046389579772949,Status.VERIFIED,BaB-Baseline:,1002.4284822940826,957,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1812
89,0.0156862745098039,DFS:,92.9727828502655,57,Status.VERIFIED,-0.2702937424182892,Balance,80.59701950521138,1181,Status.VERIFIED,-0.2702937424182892,neuralsat,2.9024853706359863,Status.VERIFIED,BaB-Baseline:,1002.74964594841,823,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1853
89,0.0196078431372549,DFS:,84.14053392410278,37,Status.VERIFIED,-0.7204579710960388,Balance,70.6123682992182,897,Status.VERIFIED,-0.7204579710960388,neuralsat,2.686918973922729,Status.VERIFIED,BaB-Baseline:,1002.5419878959656,621,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.7314
89,0.0235294117647058,DFS:,87.2313826084137,35,Status.VERIFIED,-1.80208683013916,Balance,73.61587931493351,815,Status.VERIFIED,-1.80208683013916,neuralsat,9.289723634719849,Status.VERIFIED,BaB-Baseline:,1003.4750020503998,559,Status.UNKNOWN,abcrown:,Status.VERIFIED,16.2062
90,0.0156862745098039,DFS:,21.38275957107544,17,Status.VERIFIED,-0.209043264389038,Balance,21.96113570205208,1609,Status.VERIFIED,-0.209043264389038,neuralsat,1000.2283263206482,Status.UNKNOWN,BaB-Baseline:,1002.296505689621,1190,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2226
92,0.0235294117647058,DFS:,7.406484842300415,5,Status.VERIFIED,-0.3208000957965851,Balance,6.281894223280439,17,Status.VERIFIED,-0.3208000957965851,neuralsat,9.155149936676024,Status.VERIFIED,BaB-Baseline:,15.906934022903442,17,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1876
92,0.0274509803921568,DFS:,24.62734961509705,17,Status.VERIFIED,-1.293817162513733,Balance,23.20853081163817,1519,Status.VERIFIED,-1.293817162513733,neuralsat,5.2594804763793945,Status.VERIFIED,BaB-Baseline:,1002.5140416622162,1107,Status.UNKNOWN,abcrown:,Status.VERIFIED,13.9653
92,0.0313725490196078,DFS:,50.24309515953064,27,Status.VERIFIED,-2.4710500240325928,Balance,51.316671442128126,1125,Status.VERIFIED,-2.4710500240325928,neuralsat,6.336214303970337,Status.VERIFIED,BaB-Baseline:,1003.2449600696564,795,Status.UNKNOWN,abcrown:,Status.VERIFIED,19.9431
92,0.0352941176470588,DFS:,483.42140340805054,157,Status.VERIFIED,-3.767255067825317,Balance,487.7954133998349,703,Status.VERIFIED,-3.767255067825317,neuralsat,13.694475889205933,Status.VERIFIED,BaB-Baseline:,1002.7352616786956,482,Status.UNKNOWN,abcrown:,Status.VERIFIED,74.302
92,0.0392156862745098,DFS:,195.45407152175903,37,Status.VERIFIED,-5.216450214385986,Balance,176.10266584220733,427,Status.VERIFIED,-5.216450214385986,neuralsat,36.28645443916321,Status.VERIFIED,BaB-Baseline:,1002.3236401081084,294,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1723
92,0.0431372549019607,DFS:,169.01861834526062,26,Status.ADV_EXAMPLE,-6.876535892486572,Balance,112.826320861929,202,Status.ADV_EXAMPLE,-6.876535892486572,neuralsat,1000.2231776714324,Status.UNKNOWN,BaB-Baseline:,1005.1980645656586,235,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.291
96,0.0196078431372549,DFS:,37.42605972290039,19,Status.VERIFIED,-0.664104700088501,Balance,38.58450088112644,195,Status.VERIFIED,-0.664104700088501,neuralsat,1000.2719068527222,Status.UNKNOWN,BaB-Baseline:,324.7482259273529,241,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2155
96,0.0235294117647058,DFS:,174.57713389396667,37,Status.VERIFIED,-2.029626846313477,Balance,177.37587300332,441,Status.VERIFIED,-2.029626846313477,neuralsat,1000.322806596756,Status.UNKNOWN,BaB-Baseline:,1003.1631734371184,298,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2274
96,0.0274509803921568,DFS:,308.09973645210266,39,Status.VERIFIED,-3.566500902175904,Balance,270.01397959226153,283,Status.VERIFIED,-3.566500902175904,neuralsat,1000.1680970191956,Status.UNKNOWN,BaB-Baseline:,1005.7301740646362,193,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.183
96,0.0313725490196078,DFS:,1003.3860611915588,59,Status.UNKNOWN,-5.330554485321045,Balance,515.2201423627895,243,Status.VERIFIED,-5.330554485321045,neuralsat,1000.300683259964,Status.UNKNOWN,BaB-Baseline:,1005.4149470329284,167,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2849
96,0.0352941176470588,DFS:,537.5197372436523,51,Status.VERIFIED,-7.506685733795166,Balance,439.5941432918207,221,Status.VERIFIED,-7.506685733795166,neuralsat,1000.2947125434875,Status.UNKNOWN,BaB-Baseline:,1005.0078020095824,150,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2921
98,0.0392156862745098,DFS:,5.655455827713013,7,Status.VERIFIED,-0.0418656356632709,Balance,5.4441260903757325,7,Status.VERIFIED,-0.0418656356632709,neuralsat,1000.2634372711182,Status.UNKNOWN,BaB-Baseline:,7.438138246536255,7,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1786
